Approach1,Approach2
4.590227918037556,4.213196414590345
1.6504896270221443,2.992308973618049
2.392063215040369,2.3515990500833475
0.8236935809753119,0.8236935809753119
2.567524134059765,2.567524134059765
4.514305222173148,4.514305222173148
5.244558629119802,5.244558629119802
3.057978068895784,2.5726235108110123
5.614976696510182,5.614976696510182
4.4867070744892406,4.4867070744892406
3.002685262156049,3.002685262156049
2.971439529925282,2.971439529925282
2.005319419807194,3.5598503688339704
5.216355338048336,5.216355338048336
2.112665304479912,2.112665304479912
3.2225636955557406,3.2225636955557406
4.600400748565866,2.852233663280328
2.278280341971125,2.278280341971125
3.8952197933945456,3.3617638444649978
3.3861319813417383,3.3861319813417383
4.731442227042581,4.731442227042581
2.47789379384257,2.47789379384257
2.8469669152534642,2.8469669152534642
2.7989558897350273,2.7989558897350273
4.402872946043402,2.8451410373994417
2.19796963545606,2.19796963545606
5.717021634675968,5.717021634675968
2.7161425932208365,3.344682473195564
3.8903159720480596,4.722082397337834
0.7445916105457656,0.7445916105457656
1.7343512534812717,1.7343512534812717
2.433405252614687,2.307901779884921
2.8754365389029233,4.673619624064772
3.2177398724411836,3.545932568311995
1.02315145779646,1.02315145779646
4.210602174685813,4.210602174685813
4.003104365770244,4.003104365770244
2.315556921975044,2.315556921975044
3.882656651511374,3.882656651511374
4.893754925568721,4.893754925568721
2.975748025544564,2.975748025544564
4.417664450875767,4.417664450875767
2.2928187849286203,2.2928187849286203
3.4728812053985436,4.4709738131110255
1.8709437907564737,1.8709437907564737
2.230205631212238,2.230205631212238
2.5384291825713654,3.1911846373605277
5.657941392294058,5.657941392294058
4.255932270931794,4.255932270931794
3.145929177826364,3.145929177826364
3.5195675462194607,4.059254562822021
1.9051544984267157,1.9051544984267157
2.670274988010019,2.670274988010019
4.970570972744571,5.260635266798317
2.256483209514965,2.256483209514965
6.494920566319445,5.01990094491666
3.109943841385314,3.109943841385314
4.891606416345463,4.891606416345463
5.577084936253203,5.577084936253203
2.7786353418526404,2.7786353418526404
4.810131007715872,4.810131007715872
3.1720895224127106,6.023330715206116
3.900303666199523,3.900303666199523
2.724347625277677,2.724347625277677
4.0757423250548115,4.024522259263637
5.23334708182248,5.23334708182248
3.008006512784748,3.008006512784748
2.8791317911597742,2.8791317911597742
5.261232398969009,4.792225836675895
3.583486606527965,3.832242606792871
3.7433121067637587,3.7433121067637587
3.4845281057789963,3.4845281057789963
1.1816836300478726,1.1816836300478726
4.621484082774829,4.621484082774829
2.8699825002558548,2.8699825002558548
4.618828812313812,4.618828812313812
4.626493215235788,4.626493215235788
1.520524926577224,1.520524926577224
4.844100659695114,4.844100659695114
1.8008455073689618,1.8008455073689618
3.589436721253392,3.589436721253392
3.9854435348433794,3.9854435348433794
4.890022513784968,5.15091838179715
4.403693374323172,4.403693374323172
2.3748059111065873,3.5915856595580644
2.227917158893203,2.227917158893203
3.6478196483789183,3.168587505359759
3.7002453882202104,3.7002453882202104
3.385031755806776,3.385031755806776
3.3163101760668825,3.6151934981842437
1.4110064794118649,1.4110064794118649
6.759775582917404,6.759775582917404
5.630002754509851,5.630002754509851
4.522571067376936,4.9237875446825985
4.549238493849312,3.298306805516442
4.5524814482343015,4.5524814482343015
2.716246126508582,2.716246126508582
5.255550356978816,5.255550356978816
2.9772704362151488,2.9772704362151488
6.992345873589744,7.169202395243801
6.734525385800266,6.772104841688249
3.7774601822168963,3.7774601822168963
5.580585298156043,5.580585298156043
5.952409161282965,5.952409161282965
4.104324082620119,4.104324082620119
3.1645622537184677,3.1645622537184677
3.386047325597384,3.386047325597384
4.380798787869468,4.238245323911211
3.86499148206403,3.86499148206403
1.0716920317798995,1.0716920317798995
2.454195324957631,2.454195324957631
5.8819650755874315,5.8819650755874315
4.120199954649758,4.120199954649758
1.04545255841331,1.04545255841331
3.631407036597639,2.5090575595520237
5.523195592867895,5.523195592867895
4.620920860809038,4.620920860809038
3.475997001150307,3.475997001150307
1.7897885951629653,1.7897885951629653
6.109559049283655,6.109559049283655
2.046980863216293,2.707131809890636
3.6204895141142024,4.406520886624523
2.0906149862231334,2.369956297382958
3.5911418795083963,3.5911418795083963
2.522305695525445,2.522305695525445
6.300992358469648,6.300992358469648
2.9740131377145262,2.9740131377145262
3.435132125880257,3.435132125880257
2.646606513669096,2.646606513669096
3.623145883047067,1.4905162292367033
3.2795107641593995,3.2795107641593995
5.56699916332186,5.56699916332186
5.2621474652389635,5.2621474652389635
5.439457262693926,5.439457262693926
1.4839880260802691,1.4839880260802691
2.725158932203988,2.725158932203988
4.202618573585939,5.544653954973592
4.3190614433973975,4.3190614433973975
4.815259980587099,5.4838894884226645
1.5758713787420122,1.9423592145331543
4.040425127294705,4.040425127294705
4.105842270731606,4.105842270731606
5.045515320606746,4.394847108151889
2.716208466105376,1.5990312858907707
3.096825177319844,3.096825177319844
6.306719225654745,6.874040369250352
4.727033083362923,4.132843702244931
2.505720733118172,2.505720733118172
4.747523483658556,4.747523483658556
2.99949451701416,2.99949451701416
5.9115505406668545,6.330702605338145
5.157090149125811,5.157090149125811
2.4710645841793926,2.4710645841793926
5.8245147942625355,5.8245147942625355
2.1259194274803135,2.1259194274803135
3.946667681749177,3.946667681749177
6.35216195634681,5.002732299298013
4.05557678486159,4.580093652769881
4.302076697138384,4.302076697138384
3.509404409189495,3.266070750567704
1.9725399180777352,1.9725399180777352
2.506600318249334,2.506600318249334
5.065541637796315,4.100938404597659
4.517111983223475,4.517111983223475
2.916191140638737,5.710627585250503
1.413997301095763,1.413997301095763
1.4656391228883503,1.4656391228883503
2.310034733047019,2.310034733047019
3.049134465183725,3.049134465183725
6.252777823761038,4.918818316257464
